site_num,bmp_type,landscape_position,region,soil_type_general,soil_texture_group,tillage_general,operation_type,calendar_year,treatment,soil_zone,rep,grid_year,ace,active_c,agg_stability,bulk_density,cec,k,mg,om,p,ph,pmn,slan,solvita
16,cover crop,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,1,A,1,16-1-A-2022,4507,432.2,53.8,1.299797716,12.2,56,50,2.5,18,7.3,26.6,59.5,57.4
16,cover crop,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,1,A,2,16-1-A-2022,4822,470.9,49.7,1.243375629,15.4,58,52,2.6,13,7.4,30.7,61.25,53.2
16,cover crop,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,1,A,3,16-1-A-2022,4655,517.1,45.6,1.158394213,11.5,56,49,2.6,15,7.4,35.9,73.5,55.8
16,cover crop,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,1,B,1,16-1-B-2022,5439,464.6,58.3,1.370151183,8,50,57,2.7,14,6.4,21.5,87.5,53.4
16,cover crop,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,1,B,2,16-1-B-2022,5651,485.1,55.1,1.299101147,9.3,47,59,3.2,14,6.4,28.3,92.75,61.7
16,cover crop,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,1,B,3,16-1-B-2022,5948,539.1,57.5,1.104758402,9.6,45,61,3.1,24,7.1,30.1,84,63.3
16,cover crop,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,1,C,1,16-1-C-2022,5136,530.8,66,1.296314871,18.7,79,60,3.2,19,7.5,19.8,85.75,55.8
16,cover crop,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,1,C,2,16-1-C-2022,5673,638,70,1.3248742,20.2,79,64,3.5,13,7.4,27.5,91,55
16,cover crop,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,1,C,3,16-1-C-2022,6595,598.9,64.4,1.231533956,20.2,81,68,3.5,17,7.5,25.3,85.75,55
16,control,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,2,A,1,16-2-A-2022,4354,492.6,40.5,1.218299146,17,64,52,2.5,12,7.4,24.4,66.5,49.3
16,control,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,2,A,2,16-2-A-2022,5553,516.7,57.7,1.237803077,13.5,48,55,2.9,16,7.6,24.4,77,54.6
16,control,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,2,A,3,16-2-A-2022,4333,530.6,57.9,1.168146179,17.8,44,57,2.4,13,7.5,14.8,63,38.9
16,control,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,2,B,1,16-2-B-2022,5603,529.8,62.8,1.351343821,17.7,48,63,3,23,7.5,24.7,75.25,34.7
16,control,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,2,B,2,16-2-B-2022,6317,596,60.7,1.344378131,16.3,53,69,3.2,28,7.4,31.3,82.25,56.2
16,control,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,2,B,3,16-2-B-2022,5302,528.3,48.6,1.300494285,12.8,49,61,2.6,29,7.4,31.3,84,54.6
16,control,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,2,C,1,16-2-C-2022,5988,546.5,69.8,1.29074232,18.2,73,62,3.5,14,7.4,16.6,78.75,55
16,control,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,2,C,2,16-2-C-2022,5696,580.2,66.5,1.336715872,16.9,75,61,3.5,17,7.6,26.9,94.5,55.8
16,control,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,2,C,3,16-2-C-2022,6374,617.1,62.9,1.346467838,17.8,67,61,3.5,18,7.5,30,92.75,54.6
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,3,A,1,16-3-A-2022,6475,500.4,54.5,1.216906008,8.6,42,60,3.3,19,6.8,29.8,96.25,64.5
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,3,A,2,16-3-A-2022,6176,537.3,57.9,1.178594714,10,68,67,3.4,24,6.9,38.9,89.25,64.7
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,3,A,3,16-3-A-2022,7405,523.2,50.5,1.113813799,8.8,58,63,3.3,24,7.1,36.9,85.75,59.2
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,3,B,1,16-3-B-2022,7520,490.5,65.7,1.168842748,9.6,57,61,3.2,27,7,25.2,82.25,47.7
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,3,B,2,16-3-B-2022,7043,524,43.8,1.22247856,9.5,84,67,3.5,31,6.9,29.4,82.25,34.7
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,3,B,3,16-3-B-2022,6517,500.2,48.6,1.116600075,8.9,85,67,3.3,28,6.8,31.4,92.75,63.1
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,3,C,1,16-3-C-2022,7501,602.5,50.8,1.349950683,11.7,84,62,3.4,28,7.3,27.1,81.875,59
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,3,C,2,16-3-C-2022,7498,618,50.6,1.06505397,11.9,105,63,3.8,28,7.4,41.8,101.5,63.1
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,3,C,3,16-3-C-2022,6896,570,46.7,1.295618302,13.2,173,60,3.6,28,7.4,27.1,82.25,57.4
16,organics,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,4,A,1,16-4-A-2022,6225,548.4,44.7,1.156304507,9.2,54,65,3.2,15,7,35.2,85.75,62.9
16,organics,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,4,A,2,16-4-A-2022,6527,538,39.3,1.172325593,10,66,73,3,15,7.1,42.5,94.5,60.3
16,organics,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,4,A,3,16-4-A-2022,6750,552.8,40.5,1.127048609,10.1,63,67,3.5,19,7.1,30.1,96.25,63.3
16,organics,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,4,B,1,16-4-B-2022,6983,519.2,65.6,1.241285922,8.2,62,64,3.7,21,6.8,24.7,91,66
16,organics,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,4,B,2,16-4-B-2022,7222,573.5,66.3,1.206457473,9.3,63,66,3.5,19,7,31.5,106.75,63.1
16,organics,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,4,B,3,16-4-B-2022,6905,587.8,63.4,1.216209439,10,95,67,3.3,25,7.2,34,89.25,62.9
16,organics,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,4,C,1,16-4-C-2022,6982,560.5,55.1,1.35204039,13.4,134,67,3.1,30,7.5,38.7,96.25,60.3
16,organics,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,4,C,2,16-4-C-2022,7002,618.8,56.1,1.127048609,12.1,109,65,3.3,25,7.4,26.5,92.75,61.7
16,organics,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,4,C,3,16-4-C-2022,5746,534.8,55.2,1.118689782,11.9,87,57,3.1,18,7.5,31.7,82.25,57.6
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,5,A,1,16-5-A-2022,5825,506.5,62.4,1.049729453,14.3,76,61,3.2,27,7.4,22.8,77,60.3
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,5,A,2,16-5-A-2022,6341,479,66.4,1.209940318,13.2,66,62,3.2,22,7.4,28.9,80.5,68.6
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2022,5,A,3,16-5-A-2022,6092,498.9,63.8,1.305370268,13,68,58,3.3,19,7.5,34.6,87.5,62.9
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,5,B,1,16-5-B-2022,6732,454.7,62,1.108241247,9.1,55,60,3.1,21,7,30.6,75.25,52.1
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,5,B,2,16-5-B-2022,6759,484.2,68.6,1.354130097,8.6,76,62,3.1,18,7.1,33.5,89.25,59.2
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2022,5,B,3,16-5-B-2022,6365,505.6,60.6,1.258003578,9.3,70,61,3.2,29,7.2,31,94.5,63.1
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,5,C,1,16-5-C-2022,6410,509.1,58.4,1.205064335,10.4,64,51,3.1,20,7.4,22.8,87.5,89.2
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,5,C,2,16-5-C-2022,6109,548.8,57.1,1.340198717,11.9,72,54,3.6,18,7.3,32.5,85.75,60.5
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2022,5,C,3,16-5-C-2022,7542,607.4,61,1.177201576,11,84,56,3.5,31,7.3,34.1,105,64.5
17,control,Lower,Central,loam,Medium,no-till,crop,2022,1,A,1,17-1-A-2022,4389,395.7,78.4,1.567280205,16.9,72,70,2.5,11,7.2,2.9,,61.7
17,control,Lower,Central,loam,Medium,no-till,crop,2022,1,A,2,17-1-A-2022,4403,402.2,84.6,1.524092928,15.2,96,67,2.5,11,7.2,2.6,,60.5
17,control,Lower,Central,loam,Medium,no-till,crop,2022,1,A,3,17-1-A-2022,4326,342,77.6,1.416821305,16.3,114,71,2.4,11,7.3,2.6,,60.3
17,control,Mid,Central,loam,Medium,no-till,crop,2022,1,B,1,17-1-B-2022,8729,549.7,83.1,1.340198717,12.4,230,95,3.5,31,6.6,2.8,,57.4
17,control,Mid,Central,loam,Medium,no-till,crop,2022,1,B,2,17-1-B-2022,8287,590.8,77.3,1.272631526,13.1,262,105,3.5,30,6.5,4.2,,71.6
17,control,Mid,Central,loam,Medium,no-till,crop,2022,1,B,3,17-1-B-2022,9340,581.8,85.7,1.295618302,13.6,207,111,3.7,45,6.8,6.3,,70.2
17,control,Upper,Central,loam,Medium,no-till,crop,2022,1,C,1,17-1-C-2022,4942,289.7,65,1.263576129,16.3,136,130,2.2,17,5.1,6.7,,48.9
17,control,Upper,Central,loam,Medium,no-till,crop,2022,1,C,2,17-1-C-2022,3877,220.9,61,1.376420304,15.1,124,136,1.7,14,5.6,5.3,,45.1
17,control,Upper,Central,loam,Medium,no-till,crop,2022,1,C,3,17-1-C-2022,4527,295.5,60.1,1.472546823,13.4,118,113,2,18,5.5,5.9,,36.5
17,cover crop,Lower,Central,loam,Medium,no-till,crop,2022,2,A,1,17-2-A-2022,5641,494.4,84.7,1.361095787,14.1,109,87,3.3,13,6.8,5.6,,66.3
17,cover crop,Lower,Central,loam,Medium,no-till,crop,2022,2,A,2,17-2-A-2022,5331,470.3,84.2,1.259396716,14.4,124,85,3.3,11,6.9,7.1,,63.1
17,cover crop,Lower,Central,loam,Medium,no-till,crop,2022,2,A,3,17-2-A-2022,5319,470.5,85.1,1.459312013,14.9,124,80,3.2,13,7.2,6.4,,63.1
17,cover crop,Mid,Central,loam,Medium,no-till,crop,2022,2,B,1,17-2-B-2022,7799,575.9,63.2,1.276114371,12.9,258,108,3.8,73,6.3,12.8,,70.2
17,cover crop,Mid,Central,loam,Medium,no-till,crop,2022,2,B,2,17-2-B-2022,7020,491.3,69.9,1.335322734,12.2,215,100,3.3,72,6.1,6.9,,65.8
17,cover crop,Mid,Central,loam,Medium,no-till,crop,2022,2,B,3,17-2-B-2022,9366,575,80,1.274721233,12.1,227,105,3.6,79,6.5,12.9,,69
17,cover crop,Upper,Central,loam,Medium,no-till,crop,2022,2,C,1,17-2-C-2022,2630,225.1,57.7,1.339502148,26.8,99,99,1.8,14,7.6,4.1,,51.7
17,cover crop,Upper,Central,loam,Medium,no-till,crop,2022,2,C,2,17-2-C-2022,3141,276.8,56.9,1.315122234,22.8,116,98,2.1,15,7.4,4,,60.5
17,cover crop,Upper,Central,loam,Medium,no-till,crop,2022,2,C,3,17-2-C-2022,2579,388.1,65.5,1.232230525,21.4,101,93,1.8,15,7.3,8.7,,60.3
17,organics,Lower,Central,loam,Medium,no-till,crop,2022,3,A,1,17-3-A-2022,5078,500.2,84,1.362488925,15.7,92,79,3,15,7.3,4.5,,64.7
17,organics,Lower,Central,loam,Medium,no-till,crop,2022,3,A,2,17-3-A-2022,4220,431.4,83.7,1.360399218,16.9,97,75,2.6,15,7.4,3.8,,60.5
17,organics,Lower,Central,loam,Medium,no-till,crop,2022,3,A,3,17-3-A-2022,4658,448.6,82.7,1.446077202,16.7,98,88,2.9,14,7.3,5.7,,65.8
17,organics,Mid,Central,loam,Medium,no-till,crop,2022,3,B,1,17-3-B-2022,6909,531.4,76.7,1.404979632,13.1,135,100,3.2,15,6.7,9.9,,43.4
17,organics,Mid,Central,loam,Medium,no-till,crop,2022,3,B,2,17-3-B-2022,7838,570.6,76.9,1.287259475,13.3,136,98,3.4,17,6.8,13.8,,68.8
17,organics,Mid,Central,loam,Medium,no-till,crop,2022,3,B,3,17-3-B-2022,7879,569.2,78,1.293528596,15.5,193,96,3.7,22,7.1,13.7,,70.2
17,organics,Upper,Central,loam,Medium,no-till,crop,2022,3,C,1,17-3-C-2022,5289,357.6,71,1.299101147,16.9,145,144,2.3,26,5.8,9.6,,54.6
17,organics,Upper,Central,loam,Medium,no-till,crop,2022,3,C,2,17-3-C-2022,6094,341.9,71.5,1.191132956,10.2,160,142,2.5,27,6.2,12.6,,60.5
17,organics,Upper,Central,loam,Medium,no-till,crop,2022,3,C,3,17-3-C-2022,5539,308.9,65.4,1.234320232,17.2,149,139,2.4,29,5.4,10.3,,49.3
17,combination,Lower,Central,loam,Medium,no-till,crop,2022,4,A,1,17-4-A-2022,5409,448.6,81.2,1.315122234,11.6,85,98,2.6,10,6.8,5.9,,59.2
17,combination,Lower,Central,loam,Medium,no-till,crop,2022,4,A,2,17-4-A-2022,4934,518.1,77.6,1.521306652,11.7,78,102,2.6,10,6.6,5.6,,67.4
17,combination,Lower,Central,loam,Medium,no-till,crop,2022,4,A,3,17-4-A-2022,4606,504.3,69.3,1.24964475,12.8,83,109,2.1,12,6.5,6.8,,64.5
17,combination,Mid,Central,loam,Medium,no-till,crop,2022,4,B,1,17-4-B-2022,5681,549.3,72.8,1.241285922,13.9,90,83,2.8,12,7.2,10.1,,65.8
17,combination,Mid,Central,loam,Medium,no-till,crop,2022,4,B,2,17-4-B-2022,5077,491.5,75.8,1.280990354,15.1,87,83,2.7,10,7.3,6.8,,63.3
17,combination,Mid,Central,loam,Medium,no-till,crop,2022,4,B,3,17-4-B-2022,5642,502.1,68.8,1.328357045,11.4,90,83,2.4,10,6.9,10.4,,67.4
17,combination,Upper,Central,loam,Medium,no-till,crop,2022,4,C,1,17-4-C-2022,5997,553.8,74.9,1.193919231,12,115,116,2.7,13,6.8,10,,68.6
17,combination,Upper,Central,loam,Medium,no-till,crop,2022,4,C,2,17-4-C-2022,6136,548.4,80,1.269148681,12,107,119,3,11,6.1,5.9,,64.7
17,combination,Upper,Central,loam,Medium,no-till,crop,2022,4,C,3,17-4-C-2022,6493,591.4,77.9,1.379903149,9.8,134,109,2.9,12,6.3,10,,63.8
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,1,A,1,18-1-A-2022,7016,595.8,67.6,1.375723735,25.1,260,83,4.4,35,7.4,5.8,,63.3
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,1,A,2,18-1-A-2022,6577,580.9,65.8,1.260789853,25.5,639,80,4,34,7.4,7.5,,62.9
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,1,A,3,18-1-A-2022,5813,551.6,66.2,1.441897788,23.8,870,68,3.7,25,7.5,6.5,,60.3
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,1,B,1,18-1-B-2022,8087,594.5,78,1.317211941,16.1,980,64,4,13,7,7.9,,65
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,1,B,2,18-1-B-2022,6913,563.7,76.9,1.278204078,16.4,519,62,3.8,12,7.3,7.1,,66
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,1,B,3,18-1-B-2022,7235,586.7,76.8,1.326963907,13.4,69,50,3.6,16,7,9,,70.2
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,1,C,1,18-1-C-2022,6854,532,62.1,1.388958546,12.4,146,62,3.1,23,7.2,10.6,,66
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,1,C,2,18-1-C-2022,6461,538.3,60.1,1.385475701,12.6,152,69,3.1,21,7.1,12.4,,64.7
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,1,C,3,18-1-C-2022,6057,481.2,64.6,1.437021805,11.5,129,59,3.3,21,7.5,10.9,,61.7
18,control,Lower,Central,silt loam,Medium,reduced,crop,2022,2,A,1,18-2-A-2022,9881,662.8,80,1.361095787,13.6,187,85,4.9,29,6.4,11.1,,72.9
18,control,Lower,Central,silt loam,Medium,reduced,crop,2022,2,A,2,18-2-A-2022,9607,644.5,80.7,1.315818803,14,146,78,4.6,30,6.8,12.3,,70.2
18,control,Lower,Central,silt loam,Medium,reduced,crop,2022,2,A,3,18-2-A-2022,9728,631.8,82.7,1.35900608,13.4,128,77,4.6,32,6.5,10.7,,69
18,control,Mid,Central,silt loam,Medium,reduced,crop,2022,2,B,1,18-2-B-2022,6682,617,73.3,1.229444249,15.3,124,66,3.5,16,7.1,8.7,,66.3
18,control,Mid,Central,silt loam,Medium,reduced,crop,2022,2,B,2,18-2-B-2022,6058,573.5,76.9,1.336019303,17.9,800,69,3.4,20,7.3,7.1,,64.5
18,control,Mid,Central,silt loam,Medium,reduced,crop,2022,2,B,3,18-2-B-2022,5592,512.3,74.2,1.329750183,20.8,118,79,3.3,23,7.5,6.7,,63.3
18,control,Upper,Central,silt loam,Medium,reduced,crop,2022,2,C,1,18-2-C-2022,7044,602.2,67.3,1.326267338,14.2,585,72,3.3,27,7.3,8.2,,66.3
18,control,Upper,Central,silt loam,Medium,reduced,crop,2022,2,C,2,18-2-C-2022,6277,535.1,62.2,1.362488925,12.9,125,61,3.1,25,7.3,8.2,,62.9
18,control,Upper,Central,silt loam,Medium,reduced,crop,2022,2,C,3,18-2-C-2022,6753,557.6,64.3,1.347164407,12.2,123,62,3.4,28,7.2,6.7,,63.1
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,3,A,1,18-3-A-2022,8344,623.2,73.8,1.308156544,16.4,107,80,4.7,36,7.3,12.4,,68.6
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,3,A,2,18-3-A-2022,8336,632.5,74.1,1.294921734,17.5,133,90,4.8,42,7.4,13.4,,72.9
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,3,A,3,18-3-A-2022,8224,589.6,73.9,1.279597216,16.9,113,80,4.6,30,7.5,9.9,,63.3
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,3,B,1,18-3-B-2022,6494,557.4,65.8,1.248251612,22.5,165,92,3.7,32,7.6,9,,57.6
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,3,B,2,18-3-B-2022,6275,553.1,67.7,1.241982491,19.3,142,84,3.6,29,7.4,12.2,,63.3
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,3,B,3,18-3-B-2022,5775,533.5,65.9,1.311639389,27,145,94,3.7,27,7.7,9.7,,64.7
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,3,C,1,18-3-C-2022,6668,519.7,65.6,1.284473199,18.6,202,90,3.3,41,7.5,12.8,,66
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,3,C,2,18-3-C-2022,5734,473.7,63.6,1.326963907,18,192,85,3.2,41,7.6,11.6,,60.5
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,3,C,3,18-3-C-2022,6701,498,63.7,1.203671197,17.9,216,85,3.2,43,7.5,16.3,,64.7
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,4,A,1,18-4-A-2022,8286,659.9,74.8,1.229444249,16.4,92,70,4.7,25,7.3,19.6,,66.3
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,4,A,2,18-4-A-2022,8826,643.6,74.5,1.286562906,18.7,134,82,4.8,30,7.5,20.8,,70.4
18,cover crop,Lower,Central,silt loam,Medium,reduced,crop,2022,4,A,3,18-4-A-2022,8745,659.1,74.6,1.136800575,18.1,111,80,4.9,30,7.4,24.3,,70.2
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,4,B,1,18-4-B-2022,6731,585,75,1.318605079,17.6,153,78,3.7,14,7.5,5.8,,63.3
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,4,B,2,18-4-B-2022,5928,550.3,73.5,1.186953542,21.7,118,77,3.6,13,7.5,4.2,,61.7
18,cover crop,Mid,Central,silt loam,Medium,reduced,crop,2022,4,B,3,18-4-B-2022,5473,518.1,65.2,1.293528596,22.9,112,76,3.3,16,7.7,4.6,,59
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,4,C,1,18-4-C-2022,6002,558.1,60.5,1.383385994,14.1,189,76,3.3,24,7.5,6.3,,59.2
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,4,C,2,18-4-C-2022,6052,536.7,62.7,1.315122234,14.9,154,73,3.1,18,7.5,5.3,,60.3
18,cover crop,Upper,Central,silt loam,Medium,reduced,crop,2022,4,C,3,18-4-C-2022,6140,509.8,61.3,1.241982491,12.5,172,75,3.2,23,7.6,6,,60.5
19,cover crop,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,1,A,1,19-1-A-2022,5816,466.1,79.9,1.182774128,14.3,77,81,3.2,5,7.1,13.9,,64.7
19,cover crop,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,1,A,2,19-1-A-2022,5836,480.8,81.1,1.162573627,13.8,78,74,3.3,6,7.1,12.7,,68.6
19,cover crop,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,1,A,3,19-1-A-2022,5577,482.9,76.6,1.293528596,14.3,80,77,3.2,5,7.2,13.6,,68.8
19,cover crop,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,1,B,1,19-1-B-2022,5205,409.1,82.4,1.251734457,13.5,70,47,2.6,6,7.5,7.4,,47.6
19,cover crop,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,1,B,2,19-1-B-2022,5056,380.8,79.7,1.165359903,12.9,78,47,2.7,9,7.4,9,,45.1
19,cover crop,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,1,B,3,19-1-B-2022,5306,405.4,77.2,1.14724911,13,67,49,2.7,4,7.3,9.2,,59.2
19,cover crop,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,1,C,1,19-1-C-2022,6891,504.8,78.7,1.252431026,12.5,71,47,3.3,6,7.4,10.9,,64.7
19,cover crop,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,1,C,2,19-1-C-2022,6811,500.8,81,1.154911369,11.7,61,44,3.2,7,7.2,13.1,,60.5
19,cover crop,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,1,C,3,19-1-C-2022,6062,480.5,76.1,1.177201576,13.5,69,49,3,6,7.3,13.3,,59
19,control,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,2,A,1,19-2-A-2022,4225,369.8,85,1.337412441,16.9,66,70,2.4,7,7.4,10.2,,55.8
19,control,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,2,A,2,19-2-A-2022,3775,374.7,84.5,1.295618302,21.1,70,77,2.4,5,7.6,10.7,,57.6
19,control,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,2,A,3,19-2-A-2022,4315,406.8,81.6,1.245465336,15.2,80,71,2.5,5,7.6,11.2,,64.5
19,control,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,2,B,1,19-2-B-2022,4712,378.9,80.1,1.278900647,13,68,50,2.5,5,7.4,6.8,,51.9
19,control,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,2,B,2,19-2-B-2022,4724,419.6,81.6,1.186953542,13.5,81,52,2.7,5,7.5,7.7,,53.4
19,control,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,2,B,3,19-2-B-2022,4410,409.4,82,1.294921734,13.7,80,56,2.7,5,7.5,8.6,,57.4
19,control,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,2,C,1,19-2-C-2022,6782,526.7,84.1,1.145855972,12,61,50,3.1,5,7.3,5.8,,59
19,control,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,2,C,2,19-2-C-2022,6695,536.6,83.9,1.195312369,11.5,54,50,3.2,6,7.3,5,,60.3
19,control,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,2,C,3,19-2-C-2022,6218,451.8,75.8,1.24964475,13.7,70,53,3.3,6,7.3,8.8,,57.6
19,organics,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,3,A,1,19-3-A-2022,5147,506.8,86.4,1.212030025,15.9,93,83,3.1,7,7.4,11.9,,60.3
19,organics,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,3,A,2,19-3-A-2022,5120,479.1,89.1,1.255913871,15.2,96,79,3,8,7.5,11.7,,63.1
19,organics,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,3,A,3,19-3-A-2022,5821,570.3,84.6,1.109634385,16.7,134,91,3.2,10,7.5,15,,68.8
19,organics,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,3,B,1,19-3-B-2022,6570,571.7,75.2,1.01072159,16.9,124,112,3.4,10,7.5,26.8,,58.7
19,organics,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,3,B,2,19-3-B-2022,6211,572.5,75.6,1.09222016,17.8,107,115,3.5,7,7.3,21.8,,69
19,organics,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,3,B,3,19-3-B-2022,6543,521,76,1.207850611,16.7,133,106,3.5,8,7.3,24.5,,64.7
19,organics,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,3,C,1,19-3-C-2022,7711,569.9,83,1.246161905,13.3,126,77,3.7,10,7.4,14.6,,70.4
19,organics,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,3,C,2,19-3-C-2022,7352,597.7,84.3,1.159787351,13.7,95,74,3.7,5,7.3,11.9,,65.6
19,organics,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,3,C,3,19-3-C-2022,7237,602.7,83,0.995397072,14.8,97,81,3.8,7,7.4,14.6,,69.6
19,combination,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,4,A,1,19-4-A-2022,5660,557,77.1,1.1946158,16.9,120,95,3.2,8,7.4,15.1,,67.4
19,combination,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,4,A,2,19-4-A-2022,4916,465,81.1,1.206457473,17.3,96,95,3.1,6,7.5,11.3,,64.5
19,combination,Lower,Central,sandy loam,Coarse,reduced,livestock,2022,4,A,3,19-4-A-2022,4844,487.9,79.8,1.255913871,16.2,130,96,2.9,7,7.5,13.6,,64.7
19,combination,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,4,B,1,19-4-B-2022,5835,512.6,76.8,1.080378488,15,104,89,3.4,6,7.5,13.6,,66.3
19,combination,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,4,B,2,19-4-B-2022,6042,588,78.4,1.131228023,15.5,130,99,3.4,7,7.3,15.6,,68.8
19,combination,Mid,Central,sandy loam,Coarse,reduced,livestock,2022,4,B,3,19-4-B-2022,6737,622.1,76.5,1.07201966,15.4,132,93,3.2,7,7.3,16,,69
19,combination,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,4,C,1,19-4-C-2022,7436,629.5,75.9,1.142373127,15.5,108,79,3.8,6,7.3,11.5,,65.8
19,combination,Upper,Central,sandy loam,Coarse,reduced,livestock,2022,4,C,2,19-4-C-2022,7133,622.6,80.7,1.186953542,14.3,99,74,3.9,6,7.4,11.8,,64.7
